label,mean_weed_prob,pixel_count,area_m2,area_ha,zone,usage_L
57,0.0017853466561064124,831,2.0775000000000006,0.00020775000000000006,Zona Verde,0.0
58,0.019465617835521698,2363,5.9075000000000015,0.0005907500000000001,Zona Verde,0.0
59,0.0324307382106781,1759,4.397500000000001,0.0004397500000000001,Zona Gialla,0.0003298125000000001
60,0.007387641817331314,1587,3.9675000000000007,0.0003967500000000001,Zona Verde,0.0
61,0.029657483100891113,1538,3.8450000000000006,0.0003845000000000001,Zona Verde,0.0
62,0.014966455288231373,1419,3.5475000000000008,0.0003547500000000001,Zona Verde,0.0
63,0.04545903950929642,2190,5.475000000000001,0.0005475000000000001,Zona Gialla,0.0004106250000000001
64,0.0014691897667944431,2269,5.672500000000001,0.0005672500000000002,Zona Verde,0.0
65,0.0030105726327747107,1399,3.4975000000000005,0.00034975000000000007,Zona Verde,0.0
66,0.0033860558178275824,1183,2.9575000000000005,0.00029575000000000006,Zona Verde,0.0
67,0.04850366339087486,1592,3.980000000000001,0.0003980000000000001,Zona Gialla,0.00029850000000000005
68,0.007710129953920841,1432,3.5800000000000005,0.00035800000000000003,Zona Verde,0.0
69,0.009371088817715645,1395,3.4875000000000007,0.00034875000000000005,Zona Verde,0.0
70,0.0022404303308576345,930,2.3250000000000006,0.00023250000000000007,Zona Verde,0.0
71,0.0004655879456549883,1750,4.375000000000001,0.00043750000000000006,Zona Verde,0.0
72,0.004119609482586384,1897,4.742500000000001,0.00047425000000000006,Zona Verde,0.0
73,0.019607897847890854,1609,4.022500000000001,0.0004022500000000001,Zona Verde,0.0
74,0.020624883472919464,856,2.1400000000000006,0.00021400000000000005,Zona Verde,0.0
75,0.001057423884049058,1920,4.800000000000001,0.00048000000000000007,Zona Verde,0.0
76,0.004613935481756926,1546,3.8650000000000007,0.00038650000000000007,Zona Verde,0.0
77,0.20152994990348816,2035,5.087500000000001,0.0005087500000000001,Zona Rossa,0.0007631250000000001
78,0.008950675837695599,1765,4.4125000000000005,0.0004412500000000001,Zona Verde,0.0
79,0.0005269809043966234,1305,3.2625000000000006,0.00032625000000000004,Zona Verde,0.0
80,0.0008022927213460207,1091,2.7275000000000005,0.00027275000000000004,Zona Verde,0.0
81,0.017837246879935265,1324,3.3100000000000005,0.0003310000000000001,Zona Verde,0.0
82,0.06807569414377213,1405,3.5125000000000006,0.00035125000000000005,Zona Gialla,0.00026343750000000005
83,0.00040619997889734805,1039,2.5975000000000006,0.00025975000000000005,Zona Verde,0.0
84,0.24722233414649963,1653,4.132500000000001,0.0004132500000000001,Zona Rossa,0.0006198750000000002
85,0.012705281376838684,2465,6.162500000000001,0.0006162500000000002,Zona Verde,0.0
86,0.095913365483284,1511,3.7775000000000007,0.00037775000000000005,Zona Blu,0.0004533000000000001
87,0.04654281586408615,1870,4.675000000000001,0.0004675000000000001,Zona Gialla,0.0003506250000000001
88,0.003926146309822798,2186,5.465000000000001,0.0005465000000000001,Zona Verde,0.0
89,0.002860292326658964,977,2.4425000000000003,0.00024425000000000006,Zona Verde,0.0
90,0.02802395261824131,862,2.1550000000000002,0.00021550000000000003,Zona Verde,0.0
91,0.0013578692451119423,1036,2.5900000000000003,0.000259,Zona Verde,0.0
92,0.02401839569211006,1146,2.8650000000000007,0.0002865000000000001,Zona Verde,0.0
93,0.3289129137992859,1170,2.9250000000000007,0.00029250000000000006,Zona Rossa,0.0004387500000000001
94,0.040153682231903076,1633,4.0825000000000005,0.00040825000000000003,Zona Gialla,0.00030618750000000004
95,0.008093088865280151,1301,3.252500000000001,0.00032525000000000007,Zona Verde,0.0
96,0.1322091966867447,1784,4.460000000000001,0.0004460000000000001,Zona Rossa,0.0006690000000000001
97,0.01163152139633894,1549,3.872500000000001,0.0003872500000000001,Zona Verde,0.0
98,0.14133329689502716,1902,4.755000000000001,0.00047550000000000007,Zona Rossa,0.0007132500000000001
99,0.029868606477975845,1824,4.5600000000000005,0.000456,Zona Verde,0.0
100,0.22526149451732635,1256,3.1400000000000006,0.00031400000000000004,Zona Rossa,0.00047100000000000006
101,0.9876401424407959,1593,3.982500000000001,0.00039825000000000006,Zona Rossa,0.000597375
102,0.0022363935131579638,1506,3.7650000000000006,0.00037650000000000004,Zona Verde,0.0
103,0.000794381252489984,1150,2.8750000000000004,0.00028750000000000005,Zona Verde,0.0
104,0.2333591729402542,1442,3.605000000000001,0.0003605000000000001,Zona Rossa,0.0005407500000000001
105,0.004320234060287476,1604,4.010000000000001,0.00040100000000000004,Zona Verde,0.0
106,0.0038364101201295853,1461,3.6525000000000007,0.00036525000000000007,Zona Verde,0.0
107,0.02453044056892395,1448,3.6200000000000006,0.00036200000000000007,Zona Verde,0.0
108,0.007208209950476885,1783,4.4575000000000005,0.00044575,Zona Verde,0.0
109,0.9830736517906189,763,1.9075000000000004,0.00019075000000000003,Zona Rossa,0.00028612500000000003
110,0.0074462564662098885,1825,4.562500000000001,0.0004562500000000001,Zona Verde,0.0
111,0.00715911528095603,958,2.3950000000000005,0.00023950000000000005,Zona Verde,0.0
112,0.2899693548679352,3382,8.455000000000002,0.0008455000000000002,Zona Rossa,0.0012682500000000003
113,0.001830053748562932,1633,4.0825000000000005,0.00040825000000000003,Zona Verde,0.0
114,0.025326581671833992,2607,6.517500000000001,0.0006517500000000001,Zona Verde,0.0
115,0.016042964532971382,1357,3.3925000000000005,0.00033925000000000003,Zona Verde,0.0
116,0.08702538162469864,1621,4.052500000000001,0.0004052500000000001,Zona Blu,0.0004863000000000002
117,0.11292021721601486,1923,4.807500000000001,0.0004807500000000001,Zona Rossa,0.0007211250000000002
118,0.013846502639353275,1654,4.135000000000001,0.0004135000000000001,Zona Verde,0.0
119,0.14224539697170258,1602,4.005000000000001,0.0004005000000000001,Zona Rossa,0.0006007500000000002
120,0.0023645847104489803,946,2.3650000000000007,0.00023650000000000006,Zona Verde,0.0
121,0.004188392776995897,1081,2.7025000000000006,0.00027025000000000004,Zona Verde,0.0
122,0.13669021427631378,1081,2.7025000000000006,0.00027025000000000004,Zona Rossa,0.00040537500000000003
123,0.332727313041687,714,1.7850000000000004,0.00017850000000000003,Zona Rossa,0.00026775000000000003
124,0.0118557782843709,1503,3.7575000000000007,0.00037575000000000005,Zona Verde,0.0
125,0.003142555942758918,1432,3.5800000000000005,0.00035800000000000003,Zona Verde,0.0
126,0.1450866460800171,1271,3.1775000000000007,0.00031775000000000005,Zona Rossa,0.00047662500000000005
127,0.008592190220952034,1445,3.6125000000000007,0.0003612500000000001,Zona Verde,0.0
128,0.0035606438759714365,1614,4.035000000000001,0.0004035000000000001,Zona Verde,0.0
129,0.21533729135990143,1638,4.095000000000001,0.0004095000000000001,Zona Rossa,0.0006142500000000001
130,0.007446154486387968,1338,3.3450000000000006,0.00033450000000000005,Zona Verde,0.0
131,0.0011370221618562937,1621,4.052500000000001,0.0004052500000000001,Zona Verde,0.0
132,0.002744695171713829,1714,4.285000000000001,0.0004285000000000001,Zona Verde,0.0
133,0.003503793850541115,1279,3.1975000000000007,0.00031975000000000005,Zona Verde,0.0
134,0.004203236661851406,1426,3.565000000000001,0.0003565000000000001,Zona Verde,0.0
135,0.0013041553320363164,1234,3.0850000000000004,0.0003085,Zona Verde,0.0
136,0.012187940999865532,1349,3.3725000000000005,0.00033725000000000004,Zona Verde,0.0
137,0.023870380595326424,1530,3.8250000000000006,0.0003825000000000001,Zona Verde,0.0
138,0.0014298108872026205,1735,4.337500000000001,0.0004337500000000001,Zona Verde,0.0
139,0.0005195687408559024,1378,3.4450000000000007,0.0003445000000000001,Zona Verde,0.0
140,0.00791129283607006,1708,4.2700000000000005,0.000427,Zona Verde,0.0
141,0.0009038228308781981,1387,3.4675000000000007,0.00034675000000000005,Zona Verde,0.0
142,0.0004774838744197041,1175,2.9375000000000004,0.00029375000000000007,Zona Verde,0.0
143,0.0014142596628516912,1097,2.7425000000000006,0.0002742500000000001,Zona Verde,0.0
144,0.11265482008457184,1623,4.057500000000001,0.0004057500000000001,Zona Rossa,0.0006086250000000001
145,0.0024174442514777184,1880,4.700000000000001,0.0004700000000000001,Zona Verde,0.0
146,0.0005981893045827746,1542,3.855000000000001,0.0003855000000000001,Zona Verde,0.0
147,0.0017859077779576182,1775,4.437500000000001,0.0004437500000000001,Zona Verde,0.0
148,0.001000193296931684,1995,4.987500000000001,0.0004987500000000001,Zona Verde,0.0
149,0.017182646319270134,1484,3.710000000000001,0.0003710000000000001,Zona Verde,0.0
150,0.0007018627948127687,1727,4.317500000000001,0.00043175000000000006,Zona Verde,0.0
151,0.1295299530029297,1184,2.9600000000000004,0.00029600000000000004,Zona Rossa,0.00044400000000000006
152,0.045158833265304565,826,2.0650000000000004,0.00020650000000000003,Zona Gialla,0.000154875
153,0.015697132796049118,1383,3.4575000000000005,0.00034575000000000003,Zona Verde,0.0
154,0.008532308973371983,1434,3.585000000000001,0.0003585000000000001,Zona Verde,0.0
155,0.02160361409187317,1501,3.752500000000001,0.0003752500000000001,Zona Verde,0.0
156,0.0025749343913048506,1566,3.915000000000001,0.0003915000000000001,Zona Verde,0.0
157,0.10016054660081863,2004,5.010000000000001,0.000501,Zona Rossa,0.0007515
158,0.0005719923065043986,838,2.095,0.00020950000000000002,Zona Verde,0.0
159,0.9227351546287537,1010,2.5250000000000004,0.0002525,Zona Rossa,0.00037875
160,0.022769642993807793,821,2.0525,0.00020525000000000003,Zona Verde,0.0
161,0.0024202067870646715,1824,4.5600000000000005,0.000456,Zona Verde,0.0
162,0.15283656120300293,2294,5.735000000000001,0.0005735000000000001,Zona Rossa,0.0008602500000000001
163,0.01635519601404667,1739,4.347500000000001,0.0004347500000000001,Zona Verde,0.0
164,0.09892012923955917,1506,3.7650000000000006,0.00037650000000000004,Zona Blu,0.00045180000000000014
165,0.007757596671581268,1560,3.900000000000001,0.0003900000000000001,Zona Verde,0.0
166,0.00034119468182325363,1233,3.0825000000000005,0.00030825000000000004,Zona Verde,0.0
167,0.03350658714771271,1733,4.3325000000000005,0.00043325000000000004,Zona Gialla,0.00032493750000000003
168,0.05998138710856438,1547,3.8675000000000006,0.00038675000000000005,Zona Gialla,0.00029006250000000006
169,0.15086877346038818,1615,4.0375000000000005,0.00040375000000000003,Zona Rossa,0.000605625
170,0.07270832359790802,936,2.3400000000000003,0.00023400000000000002,Zona Blu,0.00028080000000000005
171,0.003675379790365696,1484,3.710000000000001,0.0003710000000000001,Zona Verde,0.0
